Date,location,pm2.5
2022-11-06,South Brisbane,3.095833333333330
2022-11-06,Southport,4.420833333333330
2022-11-06,Springwood,3.6458333333333300
2022-11-06,Toowoomba,3.1375000000000000
2022-11-06,Woolloongabba,3.1333333333333300
2022-11-06,Wynnum North,1.6958333333333300
2022-11-06,Wynnum West,1.6208333333333300
2022-11-07,Brisbane City,5.2125000000000000
2022-11-07,Cannon Hill,5.6125
2022-11-07,Deagon,5.291666666666670
2022-11-07,Deception Bay,4.6375
2022-11-07,Flinders View,6.829166666666670
2022-11-07,Hopeland,0.975
2022-11-07,Lytton,3.858333333333330
2022-11-07,Miles Airport,1.5761904761904800
2022-11-07,Mountain Creek,4.841666666666670
2022-11-07,Mutdapilly,5.104166666666670
2022-11-07,North Maclean,6.304166666666670
2022-11-07,Rangeville,2.920833333333330
2022-11-07,Rocklea,6.8
2022-11-07,South Brisbane,6.6500000000000000
2022-11-07,South Gladstone,2.4428571428571400
2022-11-07,Southport,3.3833333333333300
2022-11-07,Springwood,4.0250000000000000
2022-11-07,Toowoomba,4.995833333333330
2022-11-07,Woolloongabba,8.445833333333330
2022-11-07,Wynnum North,2.2583333333333300
2022-11-07,Wynnum West,2.7708333333333300
2022-11-08,Brisbane City,5.170833333333330
2022-11-08,Cannon Hill,6.5875000000000000
2022-11-08,Deagon,4.845833333333330
2022-11-08,Deception Bay,4.858333333333330
2022-11-08,Flinders View,6.325
2022-11-08,Hopeland,11.779166666666700
2022-11-08,Lytton,3.6875
2022-11-08,Miles Airport,13.0
2022-11-08,Mountain Creek,4.8375000000000000
2022-11-08,Mutdapilly,5.7250000000000000
2022-11-08,North Maclean,5.9375
2022-11-08,Rangeville,3.0625
2022-11-08,Rocklea,7.204545454545450
2022-11-08,South Brisbane,6.325
2022-11-08,South Gladstone,4.841666666666670
2022-11-08,Southport,3.726086956521740
2022-11-08,Springwood,7.875
2022-11-08,Toowoomba,6.05
2022-11-08,Woolloongabba,6.445833333333330
2022-11-08,Wynnum North,2.283333333333330
2022-11-08,Wynnum West,2.3625000000000000
2022-11-09,Brisbane City,2.9291666666666700
2022-11-09,Cannon Hill,3.2291666666666700
2022-11-09,Deagon,2.6125000000000000
2022-11-09,Deception Bay,3.475
2022-11-09,Flinders View,5.820833333333330
2022-11-09,Hopeland,1.2125000000000000
2022-11-09,Lytton,2.2708333333333300
2022-11-09,Miles Airport,1.1458333333333300
2022-11-09,Mountain Creek,3.1041666666666700
2022-11-09,Mutdapilly,2.3958333333333300
2022-11-09,North Maclean,3.7000000000000000
2022-11-09,Rangeville,2.2625000000000000
2022-11-09,Rocklea,3.2416666666666700
2022-11-09,South Brisbane,3.4958333333333300
2022-11-09,South Gladstone,2.2913043478260900
2022-11-09,Southport,3.1625
2022-11-09,Springwood,4.3625
2022-11-09,Toowoomba,2.345833333333330
2022-11-09,Woolloongabba,2.7458333333333300
2022-11-09,Wynnum North,1.7875000000000000
2022-11-09,Wynnum West,2.0217391304347800
2022-11-10,Brisbane City,5.583333333333330
2022-11-10,Cannon Hill,5.575
2022-11-10,Deagon,5.516666666666670
2022-11-10,Deception Bay,5.758333333333330
2022-11-10,Flinders View,5.266666666666670
2022-11-10,Hopeland,3.654166666666670
2022-11-10,Lytton,2.254166666666670
2022-11-10,Miles Airport,5.529166666666670
2022-11-10,Mountain Creek,7.445833333333330
2022-11-10,Mutdapilly,5.179166666666670
2022-11-10,Nambour,5.516666666666670
2022-11-10,North Maclean,4.4625000000000000
2022-11-10,Rangeville,3.0708333333333300
2022-11-10,Rocklea,4.586363636363640
2022-11-10,South Brisbane,6.0125
2022-11-10,South Gladstone,4.125
2022-11-10,Southport,0.6375
2022-11-10,Springwood,3.2652173913043500
2022-11-10,Toowoomba,5.204166666666670
2022-11-10,Woolloongabba,5.616666666666670
2022-11-10,Wynnum North,1.3500000000000000
2022-11-10,Wynnum West,1.6041666666666700
2022-11-11,Brisbane City,5.741666666666670
2022-11-11,Cannon Hill,5.766666666666670
2022-11-11,Deagon,7.220833333333330
2022-11-11,Deception Bay,5.308333333333330
2022-11-11,Flinders View,7.8125
2022-11-11,Hopeland,3.15
2022-11-11,Lytton,3.170833333333330
2022-11-11,Miles Airport,4.804166666666670
2022-11-11,Mountain Creek,5.833333333333330
2022-11-11,Mutdapilly,7.179166666666670
2022-11-11,Nambour,4.4875
2022-11-11,North Maclean,6.091666666666670
2022-11-11,Rangeville,8.995833333333330
2022-11-11,Rocklea,8.262500000000000
2022-11-11,South Brisbane,5.891666666666670
2022-11-11,South Gladstone,3.3666666666666700
2022-11-11,Southport,2.7708333333333300
2022-11-11,Springwood,4.3125
2022-11-11,Toowoomba,15.095833333333300
2022-11-11,Woolloongabba,5.825
2022-11-11,Wynnum North,2.129166666666670
2022-11-11,Wynnum West,2.2416666666666700
2022-11-12,Brisbane City,6.795833333333330
2022-11-12,Cannon Hill,7.083333333333330
2022-11-12,Deagon,6.445833333333330
2022-11-12,Deception Bay,7.141666666666670
2022-11-12,Flinders View,7.125
2022-11-12,Hopeland,6.116666666666670
2022-11-12,Lytton,3.529166666666670
2022-11-12,Miles Airport,5.970833333333330
2022-11-12,Mountain Creek,7.770833333333330
2022-11-12,Mutdapilly,8.079166666666670
2022-11-12,Nambour,6.508333333333330
2022-11-12,North Maclean,7.104166666666670
2022-11-12,Rangeville,5.254166666666670
2022-11-12,Rocklea,5.833333333333330
2022-11-12,South Brisbane,7.020833333333330
2022-11-12,South Gladstone,7.329166666666670
2022-11-12,Southport,4.908333333333330
2022-11-12,Springwood,3.654166666666670
2022-11-12,Toowoomba,5.7125000000000000
2022-11-12,Woolloongabba,6.683333333333330
2022-11-12,Wynnum North,2.6750000000000000
2022-11-12,Wynnum West,2.795833333333330
2022-12-01,Brisbane City,6.2
2022-12-01,Cannon Hill,6.2375
2022-12-01,Deagon,4.566666666666670
2022-12-01,Deception Bay,6.070833333333330
2022-12-01,Flinders View,6.1625000000000000
2022-12-01,Hopeland,4.008333333333330
2022-12-01,Lytton,2.783333333333330
2022-12-01,Miles Airport,6.045833333333330
2022-12-01,Mountain Creek,6.179166666666670
2022-12-01,Mutdapilly,6.145833333333330
2022-12-01,North Maclean,5.075
2022-12-01,Rangeville,5.129166666666670
2022-12-01,Rocklea,3.2000000000000000
2022-12-01,South Brisbane,6.3875
2022-12-01,South Gladstone,4.183333333333330
2022-12-01,Southport,4.2250000000000000
2022-12-01,Springwood,6.166666666666670
2022-12-01,Toowoomba,5.5250000000000000
2022-12-01,Woolloongabba,6.6500000000000000
2022-12-01,Wynnum North,2.3125
2022-12-01,Wynnum West,1.7045454545454500
2022-12-02,Brisbane City,6.420833333333330
2022-12-02,Cannon Hill,6.558333333333330
2022-12-02,Deagon,6.2
2022-12-02,Deception Bay,7.041666666666670
2022-12-02,Flinders View,5.870833333333330
2022-12-02,Hopeland,3.475
2022-12-02,Lytton,6.433333333333330
2022-12-02,Miles Airport,2.9375
2022-12-02,Mountain Creek,7.595833333333330
2022-12-02,Mutdapilly,7.504166666666670
2022-12-02,North Maclean,5.679166666666670
2022-12-02,Rangeville,3.045833333333330
2022-12-02,Rocklea,6.3375000000000000
2022-12-02,South Brisbane,6.875
2022-12-02,South Gladstone,6.458333333333330
2022-12-02,Southport,5.3500000000000000
2022-12-02,Springwood,6.375
2022-12-02,Toowoomba,5.391666666666670
2022-12-02,Woolloongabba,6.616666666666670
2022-12-02,Wynnum North,4.071428571428570
2022-12-02,Wynnum West,2.4625
2022-12-03,Brisbane City,4.339130434782610
2022-12-03,Cannon Hill,4.604166666666670
2022-12-03,Deagon,4.541666666666670
2022-12-03,Deception Bay,4.9000000000000000
2022-12-03,Flinders View,3.7708333333333300
2022-12-03,Hopeland,4.466666666666670
2022-12-03,Lytton,3.0500000000000000
2022-12-03,Miles Airport,2.279166666666670
2022-12-03,Mountain Creek,5.220833333333330
2022-12-03,Mutdapilly,3.375
2022-12-03,North Maclean,3.9791666666666700
2022-12-03,Rangeville,2.5500000000000000
2022-12-03,South Brisbane,4.6375
2022-12-03,South Gladstone,3.983333333333330
2022-12-03,Southport,3.25
2022-12-03,Springwood,4.8375000000000000
2022-12-03,Woolloongabba,4.691666666666670
2022-12-03,Wynnum North,1.8416666666666700
2022-12-03,Wynnum West,0.8416666666666670
2022-12-04,Brisbane City,6.145833333333330
2022-12-04,Cannon Hill,6.3625
2022-12-04,Deagon,5.620833333333330
2022-12-04,Deception Bay,5.816666666666670
2022-12-04,Flinders View,5.291666666666670
2022-12-04,Hopeland,2.1166666666666700
2022-12-04,Lytton,5.104166666666670
2022-12-04,Miles Airport,2.8166666666666700
2022-12-04,Mountain Creek,6.089473684210530
2022-12-04,Mutdapilly,5.05
2022-12-04,North Maclean,5.429166666666670
2022-12-04,Rangeville,3.358333333333330
2022-12-04,South Brisbane,6.2375
2022-12-04,South Gladstone,4.191666666666670
2022-12-04,Southport,5.066666666666670
2022-12-04,Toowoomba,5.675
2022-12-04,Woolloongabba,6.216666666666670
2022-12-04,Wynnum North,3.5541666666666700
2022-12-04,Wynnum West,3.4250000000000000
2022-12-05,Brisbane City,9.641666666666670
2022-12-05,Cannon Hill,10.554166666666700
2022-12-05,Deagon,10.525
2022-12-05,Deception Bay,13.066666666666700
2022-12-05,Flinders View,5.541666666666670
2022-12-05,Hopeland,3.8333333333333300
2022-12-05,Lytton,2.8041666666666700
2022-12-05,Miles Airport,3.9166666666666700
2022-12-05,Mountain Creek,10.762500000000000
2022-12-05,Mutdapilly,5.504166666666670
2022-12-05,North Maclean,7.9125000000000000
2022-12-05,South Brisbane,10.733333333333300
2022-12-05,South Gladstone,6.966666666666670
2022-12-05,Southport,9.770833333333330
2022-12-05,Springwood,3.5416666666666700
2022-12-05,Toowoomba,1.4727272727272700
2022-12-05,Woolloongabba,9.745833333333330
2022-12-05,Wynnum North,2.3041666666666700
2022-12-05,Wynnum West,1.7375
2022-12-06,Brisbane City,2.725
2022-12-06,Cannon Hill,3.0478260869565200
2022-12-06,Deagon,2.5541666666666700
2022-12-06,Deception Bay,4.904166666666670
2022-12-06,Flinders View,6.520833333333330
2022-12-06,Hopeland,1.5416666666666700
2022-12-06,Lytton,1.1458333333333300
2022-12-06,Miles Airport,1.7416666666666700
2022-12-06,Mountain Creek,2.275
2022-12-06,Mutdapilly,2.533333333333330
2022-12-06,North Maclean,4.7625
2022-12-06,Rangeville,2.4625
2022-12-06,Rocklea,1.065217391304350
2022-12-06,South Brisbane,3.3375
2022-12-06,Southport,3.283333333333330
2022-12-06,Springwood,3.4791666666666700
2022-12-06,Toowoomba,3.733333333333330
2022-12-06,Woolloongabba,2.9916666666666700
2022-12-06,Wynnum North,1.5458333333333300
2022-12-06,Wynnum West,1.5083333333333300
2022-12-07,Brisbane City,6.220000000000000
2022-12-07,Cannon Hill,7.3125
2022-12-07,Deagon,5.633333333333330
2022-12-07,Deception Bay,5.0
2022-12-07,Flinders View,7.379166666666670
2022-12-07,Hopeland,1.2789473684210500
2022-12-07,Lytton,4.041666666666670
2022-12-07,Miles Airport,2.5375
2022-12-07,Mountain Creek,4.054166666666670
2022-12-07,Mutdapilly,3.7000000000000000
2022-12-07,North Maclean,6.370833333333330
2022-12-07,Rangeville,3.670833333333330
2022-12-07,Rocklea,5.208333333333330
2022-12-07,South Brisbane,7.55
2022-12-07,South Gladstone,3.8791666666666700
2022-12-07,Southport,2.558333333333330
2022-12-07,Springwood,7.222727272727270
2022-12-07,Toowoomba,5.591666666666670
2022-12-07,Woolloongabba,8.65
2022-12-07,Wynnum North,2.529166666666670
2022-12-07,Wynnum West,3.0166666666666700
2022-12-08,Brisbane City,6.258333333333330
2022-12-08,Cannon Hill,6.783333333333330
2022-12-08,Deagon,4.8125
2022-12-08,Deception Bay,4.383333333333330
2022-12-08,Flinders View,4.970833333333330
2022-12-08,Hopeland,4.179166666666670
2022-12-08,Lytton,3.1166666666666700
2022-12-08,Miles Airport,4.283333333333330
2022-12-08,Mountain Creek,3.483333333333330
2022-12-08,Mutdapilly,4.745833333333330
2022-12-08,North Maclean,6.3500000000000000
2022-12-08,Rangeville,4.166666666666670
2022-12-08,Rocklea,4.4000000000000000
2022-12-08,South Brisbane,7.166666666666670
2022-12-08,South Gladstone,3.420833333333330
2022-12-08,Southport,2.3583333333333300
2022-12-08,Springwood,6.2625
2022-12-08,Toowoomba,12.583333333333300
2022-12-08,Woolloongabba,7.154166666666670
2022-12-08,Wynnum North,1.8250000000000000
2022-12-08,Wynnum West,1.9083333333333300
2022-12-09,Brisbane City,3.904166666666670
2022-12-09,Cannon Hill,4.2625
2022-12-09,Deagon,4.820833333333330
2022-12-09,Deception Bay,6.943478260869570
2022-12-09,Flinders View,4.45
2022-12-09,Hopeland,2.0833333333333300
2022-12-09,Lytton,3.8958333333333300
2022-12-09,Miles Airport,2.2083333333333300
2022-12-09,Mountain Creek,6.004166666666670
2022-12-09,Mutdapilly,4.316666666666670
2022-12-09,North Maclean,5.8625
2022-12-09,Rangeville,2.279166666666670
2022-12-09,Rocklea,3.045833333333330
2022-12-09,South Brisbane,4.245833333333330
2022-12-09,South Gladstone,4.595833333333330
2022-12-09,Southport,5.395833333333330
2022-12-09,Springwood,4.5375000000000000
2022-12-09,Toowoomba,4.258333333333330
2022-12-09,Woolloongabba,4.204166666666670
2022-12-09,Wynnum North,4.208333333333330
2022-12-09,Wynnum West,4.252941176470590
2022-12-10,Brisbane City,4.995833333333330
2022-12-10,Cannon Hill,5.079166666666670
2022-12-10,Deagon,5.0375000000000000
2022-12-10,Deception Bay,5.158333333333330
2022-12-10,Flinders View,4.533333333333330
2022-12-10,Hopeland,2.775
2022-12-10,Lytton,2.3041666666666700
2022-12-10,Miles Airport,3.529166666666670
2022-12-10,Mountain Creek,6.404166666666670
2022-12-10,Mutdapilly,6.158333333333330
2022-12-10,Nambour,5.120833333333330
2022-12-10,North Maclean,4.054166666666670
2022-12-10,Rangeville,2.845833333333330
2022-12-10,Rocklea,2.966666666666670
2022-12-10,South Brisbane,5.433333333333330
2022-12-10,South Gladstone,5.175
2022-12-10,Southport,1.2208333333333300
2022-12-10,Springwood,3.7583333333333300
2022-12-10,Toowoomba,4.358333333333330
2022-12-10,Woolloongabba,5.2
2022-12-10,Wynnum North,1.7958333333333300
2022-12-10,Wynnum West,1.8416666666666700
2022-12-11,Brisbane City,9.029166666666670
2022-12-11,Cannon Hill,8.066666666666670
2022-12-11,Deagon,8.358333333333330
2022-12-11,Deception Bay,7.158333333333330
2022-12-11,Flinders View,8.254166666666670
2022-12-11,Hopeland,5.054166666666670
2022-12-11,Lytton,9.995833333333330
2022-12-11,Miles Airport,5.25
2022-12-11,Mountain Creek,6.433333333333330
2022-12-11,Mutdapilly,9.6
2022-12-11,Nambour,5.1000000000000000
2022-12-11,North Maclean,7.179166666666670
2022-12-11,Rangeville,4.554166666666670
2022-12-11,Rocklea,12.145833333333300
2022-12-11,South Brisbane,9.029166666666670
2022-12-11,South Gladstone,3.533333333333330
2022-12-11,Southport,5.0125
2022-12-11,Springwood,6.383333333333330
2022-12-11,Toowoomba,9.483333333333330
2022-12-11,Woolloongabba,8.666666666666670
2022-12-11,Wynnum North,5.754166666666670
2022-12-11,Wynnum West,5.2750000000000000
2022-12-12,Brisbane City,7.9000000000000000
2022-12-12,Cannon Hill,8.216666666666670
2022-12-12,Deagon,7.095833333333330
2022-12-12,Deception Bay,7.4875
2022-12-12,Flinders View,7.6625000000000000
2022-12-12,Hopeland,7.8500000000000000
2022-12-12,Lytton,4.004166666666670
2022-12-12,Miles Airport,7.420833333333330
2022-12-12,Mountain Creek,8.183333333333330
2022-12-12,Mutdapilly,7.75
2022-12-12,Nambour,6.079166666666670
2022-12-12,North Maclean,7.9173913043478300
2022-12-12,Rangeville,5.4875
2022-12-12,Rocklea,7.2625
2022-12-12,South Brisbane,8.083333333333330
2022-12-12,South Gladstone,5.695833333333330
2022-12-12,Southport,5.904166666666670
2022-12-12,Springwood,5.266666666666670
2022-12-12,Toowoomba,5.841666666666670
2022-12-12,Woolloongabba,7.6875
2022-12-12,Wynnum North,4.395833333333330
2022-12-12,Wynnum West,5.158333333333330
2023-01-01,Brisbane City,7.954166666666670
2023-01-01,Cannon Hill,8.1625
2023-01-01,Deagon,7.820833333333330
2023-01-01,Deception Bay,7.925
2023-01-01,Flinders View,7.45
2023-01-01,Hopeland,5.645833333333330
2023-01-01,Lytton,2.845833333333330
2023-01-01,Miles Airport,9.383333333333330
2023-01-01,Mountain Creek,7.970833333333330
2023-01-01,Mutdapilly,7.666666666666670
2023-01-01,Nambour,7.720833333333330
2023-01-01,North Maclean,7.5875000000000000
2023-01-01,Rangeville,5.070833333333330
2023-01-01,Rocklea,6.229166666666670
2023-01-01,South Brisbane,8.654166666666670
2023-01-01,South Gladstone,10.654166666666700
2023-01-01,Southport,6.379166666666670
2023-01-01,Springwood,4.1
2023-01-01,Toowoomba,5.7
2023-01-01,Woolloongabba,7.758333333333330
2023-01-01,Wynnum North,2.766666666666670
2023-01-01,Wynnum West,2.872727272727270
2023-01-02,Brisbane City,6.491666666666670
2023-01-02,Cannon Hill,6.704166666666670
2023-01-02,Deagon,6.25
2023-01-02,Deception Bay,6.7125000000000000
2023-01-02,Flinders View,6.020833333333330
2023-01-02,Hopeland,7.1500000000000000
2023-01-02,Lytton,4.820833333333330
2023-01-02,Miles Airport,2.5875
2023-01-02,Mountain Creek,6.5
2023-01-02,Mutdapilly,5.970833333333330
2023-01-02,Nambour,5.766666666666670
2023-01-02,North Maclean,6.1625000000000000
2023-01-02,Rangeville,3.25
2023-01-02,Rocklea,8.737500000000000
2023-01-02,South Brisbane,6.895833333333330
2023-01-02,South Gladstone,4.879166666666670
2023-01-02,Southport,5.366666666666670
2023-01-02,Springwood,6.458333333333330
2023-01-02,Toowoomba,7.245833333333330
2023-01-02,Woolloongabba,6.4625000000000000
2023-01-02,Wynnum North,4.658333333333330
2023-01-02,Wynnum West,3.704166666666670
2023-01-03,Brisbane City,3.4958333333333300
2023-01-03,Cannon Hill,3.6750000000000000
2023-01-03,Deagon,3.4458333333333300
2023-01-03,Deception Bay,3.8625000000000000
2023-01-03,Flinders View,4.575
2023-01-03,Hopeland,3.8250000000000000
2023-01-03,Lytton,2.3333333333333300
2023-01-03,Miles Airport,3.6666666666666700
2023-01-03,Mountain Creek,3.108333333333330
2023-01-03,Mutdapilly,8.308333333333330
2023-01-03,Nambour,2.908333333333330
2023-01-03,North Maclean,4.645833333333330
2023-01-03,Rangeville,5.6125
2023-01-03,Rocklea,5.433333333333330
2023-01-03,South Brisbane,3.745833333333330
2023-01-03,South Gladstone,3.5041666666666700
2023-01-03,Southport,3.108333333333330
2023-01-03,Springwood,4.629166666666670
2023-01-03,Toowoomba,11.745833333333300
2023-01-03,Woolloongabba,4.5250000000000000
2023-01-03,Wynnum North,2.029166666666670
2023-01-03,Wynnum West,2.0083333333333300
2023-01-04,Brisbane City,5.379166666666670
2023-01-04,Cannon Hill,6.033333333333330
2023-01-04,Deagon,4.629166666666670
2023-01-04,Deception Bay,4.9625000000000000
2023-01-04,Flinders View,5.491666666666670
2023-01-04,Hopeland,2.0416666666666700
2023-01-04,Lytton,5.295833333333330
2023-01-04,Miles Airport,1.9583333333333300
2023-01-04,Mountain Creek,5.204166666666670
2023-01-04,Mutdapilly,7.4000000000000000
2023-01-04,Nambour,5.608333333333330
2023-01-04,North Maclean,7.679166666666670
2023-01-04,Rangeville,2.2208333333333300
2023-01-04,Rocklea,11.245833333333300
2023-01-04,South Brisbane,6.241666666666670
2023-01-04,South Gladstone,4.654166666666670
2023-01-04,Southport,2.5708333333333300
2023-01-04,Springwood,7.6000000000000000
2023-01-04,Toowoomba,3.0875
2023-01-04,Woolloongabba,6.050000000000000
2023-01-04,Wynnum North,5.016666666666670
2023-01-04,Wynnum West,4.45
2023-01-05,Brisbane City,3.391666666666670
2023-01-05,Cannon Hill,3.2375000000000000
2023-01-05,Deagon,2.9500000000000000
2023-01-05,Deception Bay,3.9625
2023-01-05,Flinders View,4.045833333333330
2023-01-05,Hopeland,1.5833333333333300
2023-01-05,Lytton,2.6750000000000000
2023-01-05,Miles Airport,1.9166666666666700
2023-01-05,Mountain Creek,4.3125
2023-01-05,Mutdapilly,3.1
2023-01-05,Nambour,3.1875
2023-01-05,North Maclean,6.7
2023-01-05,Rangeville,2.033333333333330
2023-01-05,Rocklea,2.4833333333333300
2023-01-05,South Brisbane,3.5083333333333300
2023-01-05,South Gladstone,4.5875000000000000
2023-01-05,Southport,2.775
2023-01-05,Springwood,4.6125
2023-01-05,Toowoomba,3.8333333333333300
2023-01-05,Woolloongabba,2.8541666666666700
2023-01-05,Wynnum North,1.5375000000000000
2023-01-05,Wynnum West,1.8333333333333300
2023-01-06,Brisbane City,21.416666666666700
2023-01-06,Cannon Hill,16.837500000000000
2023-01-06,Coomera,9.1625
2023-01-06,Deagon,11.733333333333300
2023-01-06,Deception Bay,11.095833333333300
2023-01-06,Flinders View,11.2125
2023-01-06,Hopeland,3.5833333333333300
2023-01-06,Lytton,12.195833333333300
2023-01-06,Miles Airport,7.291666666666670
2023-01-06,Mountain Creek,8.566666666666670
2023-01-06,Mutdapilly,11.262500000000000
2023-01-06,Nambour,6.125
2023-01-06,North Maclean,19.566666666666700
2023-01-06,Rangeville,2.8625000000000000
2023-01-06,Rocklea,16.162500000000000
2023-01-06,South Brisbane,20.479166666666700
2023-01-06,South Gladstone,4.441666666666670
2023-01-06,Southport,8.258333333333330
2023-01-06,Springwood,13.070833333333300
2023-01-06,Toowoomba,4.679166666666670
2023-01-06,Woolloongabba,16.458333333333300
2023-01-06,Wynnum North,11.075000000000000
2023-01-06,Wynnum West,9.758333333333330
2023-01-07,Brisbane City,4.129166666666670
2023-01-07,Cannon Hill,3.9500000000000000
2023-01-07,Coomera,8.370833333333330
2023-01-07,Deagon,4.741666666666670
2023-01-07,Deception Bay,7.9750000000000000
2023-01-07,Flinders View,8.020833333333330
2023-01-07,Lytton,6.766666666666670
2023-01-07,Mountain Creek,6.970833333333330
2023-01-07,Mutdapilly,4.183333333333330
2023-01-07,Nambour,3.5541666666666700
2023-01-07,North Maclean,14.2125
2023-01-07,Parkwood,8.820833333333330
2023-01-07,Rocklea,5.4750000000000000
2023-01-07,South Brisbane,5.095833333333330
2023-01-07,South Gladstone,9.8375
2023-01-07,Southport,8.079166666666670
2023-01-07,Springwood,4.425
2023-01-07,Toowoomba,3.579166666666670
2023-01-07,Woolloongabba,3.85
2023-01-07,Wynnum North,2.591304347826090
2023-01-07,Wynnum West,2.3916666666666700
2023-01-08,Brisbane City,14.025
2023-01-08,Cannon Hill,12.370833333333300
2023-01-08,Coomera,8.9
2023-01-08,Deagon,15.029166666666700
2023-01-08,Deception Bay,12.075000000000000
2023-01-08,Flinders View,13.291666666666700
2023-01-08,Lytton,9.758333333333330
2023-01-08,Mountain Creek,10.845833333333300
2023-01-08,Mutdapilly,14.254166666666700
2023-01-08,Nambour,11.929166666666700
2023-01-08,North Maclean,14.766666666666700
2023-01-08,Parkwood,8.070833333333330
2023-01-08,Rangeville,3.1958333333333300
2023-01-08,Rocklea,15.904166666666700
2023-01-08,South Brisbane,14.858333333333300
2023-01-08,South Gladstone,3.7291666666666700
2023-01-08,Southport,8.991666666666670
2023-01-08,Springwood,12.112500000000000
2023-01-08,Toowoomba,12.482608695652200
2023-01-08,Woolloongabba,13.970833333333300
2023-01-08,Wynnum North,7.658333333333330
2023-01-08,Wynnum West,6.820833333333330
2023-01-09,Brisbane City,7.370833333333330
2023-01-09,Cannon Hill,7.5375000000000000
2023-01-09,Charleville,2.0458333333333300
2023-01-09,Coomera,6.191666666666670
2023-01-09,Deagon,7.116666666666670
2023-01-09,Deception Bay,9.479166666666670
2023-01-09,Flinders View,6.625
2023-01-09,Lytton,5.366666666666670
2023-01-09,Mountain Creek,8.008333333333330
2023-01-09,Mutdapilly,6.791666666666670
2023-01-09,Nambour,7.429166666666670
2023-01-09,North Maclean,7.8875
2023-01-09,Parkwood,5.779166666666670
2023-01-09,Rangeville,2.7625000000000000
2023-01-09,Rocklea,8.029166666666670
2023-01-09,Roma,5.104166666666670
2023-01-09,South Brisbane,7.870833333333330
2023-01-09,South Gladstone,7.795833333333330
2023-01-09,Southport,6.508333333333330
2023-01-09,Springwood,6.8
2023-01-09,Toowoomba,5.336363636363640
2023-01-09,Woolloongabba,7.404166666666670
2023-01-09,Wynnum North,4.8625
2023-01-09,Wynnum West,4.716666666666670
2023-01-10,Brisbane City,6.808333333333330
2023-01-10,Cannon Hill,6.175
2023-01-10,Charleville,2.025
2023-01-10,Coomera,19.8625
2023-01-10,Deagon,5.747826086956520
2023-01-10,Deception Bay,6.4750000000000000
2023-01-10,Flinders View,6.129166666666670
2023-01-10,Lytton,3.5750000000000000
2023-01-10,Mountain Creek,5.295833333333330
2023-01-10,Mutdapilly,6.954166666666670
2023-01-10,Nambour,4.241666666666670
2023-01-10,North Maclean,7.808333333333330
2023-01-10,Parkwood,15.875
2023-01-10,Rangeville,2.4833333333333300
2023-01-10,Rocklea,7.4000000000000000
2023-01-10,Roma,4.641666666666670
2023-01-10,South Brisbane,6.704166666666670
2023-01-10,South Gladstone,5.8125
2023-01-10,Southport,15.25
2023-01-10,Springwood,6.858333333333330
2023-01-10,Toowoomba,5.9750000000000000
2023-01-10,Woolloongabba,5.716666666666670
2023-01-10,Wynnum North,2.9958333333333300
2023-01-10,Wynnum West,2.8000000000000000
2023-01-11,Brisbane City,13.75
2023-01-11,Cannon Hill,13.25
2023-01-11,Charleville,2.2625000000000000
2023-01-11,Coomera,12.487500000000000
2023-01-11,Deagon,14.433333333333300
2023-01-11,Deception Bay,14.362500000000000
2023-01-11,Flinders View,15.554166666666700
2023-01-11,Lytton,8.666666666666670
2023-01-11,Mountain Creek,22.575
2023-01-11,Mutdapilly,17.275000000000000
2023-01-11,Nambour,20.095833333333300
2023-01-11,North Maclean,13.950000000000000
2023-01-11,Parkwood,11.058333333333300
2023-01-11,Rangeville,10.512500000000000
2023-01-11,Rocklea,14.029166666666700
2023-01-11,Roma,5.066666666666670
2023-01-11,South Brisbane,14.1
2023-01-11,South Gladstone,5.720833333333330
2023-01-11,Southport,11.633333333333300
2023-01-11,Springwood,12.008333333333300
2023-01-11,Toowoomba,19.770833333333300
2023-01-11,Woolloongabba,11.891666666666700
2023-01-11,Wynnum North,7.6875
2023-01-11,Wynnum West,7.366666666666670
2023-01-12,Brisbane City,7.658333333333330
2023-01-12,Cannon Hill,8.883333333333340
2023-01-12,Charleville,2.025
2023-01-12,Coomera,6.895833333333330
2023-01-12,Deagon,7.879166666666670
2023-01-12,Deception Bay,9.679166666666670
2023-01-12,Flinders View,5.404166666666670
2023-01-12,Lytton,7.691304347826090
2023-01-12,Mountain Creek,16.695833333333300
2023-01-12,Mutdapilly,5.145833333333330
2023-01-12,Nambour,13.450000000000000
2023-01-12,North Maclean,7.8625
2023-01-12,Parkwood,5.595833333333330
2023-01-12,Rangeville,2.2583333333333300
2023-01-12,Rocklea,10.108333333333300
2023-01-12,Roma,3.5208333333333300
2023-01-12,South Brisbane,8.479166666666670
2023-01-12,South Gladstone,15.012500000000000
2023-01-12,Southport,7.370833333333330
2023-01-12,Springwood,7.4
2023-01-12,Toowoomba,4.247826086956520
2023-01-12,Woolloongabba,6.933333333333330
2023-01-12,Wynnum North,7.358333333333330
2023-01-12,Wynnum West,6.7
2023-02-01,Brisbane City,7.154166666666670
2023-02-01,Cannon Hill,7.2875000000000000
2023-02-01,Deagon,6.983333333333330
2023-02-01,Deception Bay,7.233333333333330
2023-02-01,Flinders View,7.108333333333330
2023-02-01,Hopeland,5.1375
2023-02-01,Lytton,2.9500000000000000
2023-02-01,Miles Airport,8.129166666666670
