suburb,date,ozone,pm2.5,latitude,longitude
Deagon,2023-04-03,0.031,3.4333333333333336,-27.32780099810344,153.05886042957206
Deagon,2023-04-04,0.031,2.9125,-27.32780099810344,153.05886042957206
Deagon,2023-04-05,0.033,4.266666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-04-06,0.026,4.475,-27.32780099810344,153.05886042957206
Deagon,2023-04-07,0.021,4.154166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-04-08,0.03,3.4875000000000003,-27.32780099810344,153.05886042957206
Deagon,2023-04-09,0.027,3.9166666666666665,-27.32780099810344,153.05886042957206
Deagon,2023-04-10,0.028,3.470833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-04-11,0.025,3.3874999999999997,-27.32780099810344,153.05886042957206
Deagon,2023-04-12,0.034,3.6625,-27.32780099810344,153.05886042957206
Deagon,2023-04-13,0.033,4.104166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-04-14,0.042,4.758333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-04-15,0.026,5.491666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-04-16,0.032,4.458333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-04-17,0.029,6.433333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-04-18,0.027,6.1499999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-04-19,0.026,5.841666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-04-20,0.029,5.0625,-27.32780099810344,153.05886042957206
Deagon,2023-04-21,0.025,4.645833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-04-22,0.026,4.420833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-04-23,0.026,5.195833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-04-24,0.018,5.295833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-04-25,0.023,6.3374999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-04-26,0.021,3.975,-27.32780099810344,153.05886042957206
Deagon,2023-04-27,0.022,4.441666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-04-28,0.018,4.7875,-27.32780099810344,153.05886042957206
Deagon,2023-04-29,0.027,5.4750000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-04-30,0.028,3.2125,-27.32780099810344,153.05886042957206
Deagon,2023-05-01,0.03,2.9499999999999997,-27.32780099810344,153.05886042957206
Deagon,2023-05-02,0.03,3.25,-27.32780099810344,153.05886042957206
Deagon,2023-05-03,0.031,3.5375,-27.32780099810344,153.05886042957206
Deagon,2023-05-04,0.035,5.675,-27.32780099810344,153.05886042957206
Deagon,2023-05-05,0.027,6.404166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-05-06,0.031,8.820833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-05-07,0.032,5.466666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-05-08,0.027,2.1374999999999997,-27.32780099810344,153.05886042957206
Deagon,2023-05-09,0.029,5.079166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-05-10,0.027,7.0874999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-05-11,0.023,5.695833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-05-12,0.022,4.879166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-05-13,0.025,4.6125,-27.32780099810344,153.05886042957206
Deagon,2023-05-14,0.022,4.183333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-05-15,0.021,5.154166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-05-16,0.027,2.1166666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-05-17,0.031,4.833333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-05-18,0.029,4.083333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-05-19,0.033,6.9624999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-05-20,0.035,8.695833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-05-21,0.027,4.470833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-05-22,0.024,5.5874999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-05-23,0.026,7.98695652173913,-27.32780099810344,153.05886042957206
Deagon,2023-05-24,0.036,9.058333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-05-25,0.027,6.704166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-05-26,0.033,5.508333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-05-27,0.032,6.395833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-05-28,0.031,7.5,-27.32780099810344,153.05886042957206
Deagon,2023-05-29,0.042,32.295833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-05-30,0.026,35.5875,-27.32780099810344,153.05886042957206
Deagon,2023-05-31,0.036,46.737500000000004,-27.32780099810344,153.05886042957206
Deagon,2023-06-01,0.03,11.733333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-06-02,0.026,12.262500000000001,-27.32780099810344,153.05886042957206
Deagon,2023-06-03,0.024,6.4624999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-06-04,0.021,6.7749999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-06-05,0.025,6.875,-27.32780099810344,153.05886042957206
Deagon,2023-06-06,0.025,3.954166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-06-07,0.025,4.508333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-06-08,0.027,4.1125,-27.32780099810344,153.05886042957206
Deagon,2023-06-09,0.029,5.858333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-06-10,0.034,6.5375000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-06-11,0.03,6.1375,-27.32780099810344,153.05886042957206
Deagon,2023-06-12,0.028,5.595833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-06-13,0.029,5.654166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-06-14,0.034,4.266666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-06-15,0.032,5.420833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-06-16,0.03,8.35,-27.32780099810344,153.05886042957206
Deagon,2023-06-17,0.031,10.2875,-27.32780099810344,153.05886042957206
Deagon,2023-06-18,0.035,9.879166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-06-19,0.035,7.691666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-06-20,0.034,7.104166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-06-21,0.031,6.808333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-06-22,0.03,7.520833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-06-23,0.031,9.758333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-06-24,0.035,4.945833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-06-25,0.033,9.970833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-06-26,0.035,3.4375,-27.32780099810344,153.05886042957206
Deagon,2023-06-27,0.031,4.333333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-06-28,0.027,9.04782608695652,-27.32780099810344,153.05886042957206
Deagon,2023-06-29,0.036,2.6333333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-06-30,0.03,1.9791666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-07-01,0.028,4.741666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-07-02,0.029,6.3125,-27.32780099810344,153.05886042957206
Deagon,2023-07-03,0.029,6.2375,-27.32780099810344,153.05886042957206
Deagon,2023-07-04,0.021,5.054166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-07-05,0.027,5.170833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-07-06,0.026,3.2708333333333335,-27.32780099810344,153.05886042957206
Deagon,2023-07-07,0.032,1.375,-27.32780099810344,153.05886042957206
Deagon,2023-07-08,0.033,1.9916666666666665,-27.32780099810344,153.05886042957206
Deagon,2023-07-09,0.029,3.283333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-07-10,0.029,5.408333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-07-11,0.036,8.433333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-07-12,0.02,7.570833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-07-13,0.027,5.404166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-07-14,0.029,6.016666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-07-15,0.028,7.675,-27.32780099810344,153.05886042957206
Deagon,2023-07-16,0.038,9.020833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-07-17,0.027,6.133333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-07-18,0.023,4.229166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-07-19,0.033,5.558333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-07-20,0.034,7.266666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-07-21,0.039,11.829166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-07-22,0.038,10.7875,-27.32780099810344,153.05886042957206
Deagon,2023-07-23,0.037,7.254166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-07-24,0.031,5.016666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-07-25,0.032,4.6875,-27.32780099810344,153.05886042957206
Deagon,2023-07-26,0.029,4.5125,-27.32780099810344,153.05886042957206
Deagon,2023-07-27,0.031,4.4125000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-07-28,0.037,6.1000000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-07-29,0.039,8.15,-27.32780099810344,153.05886042957206
Deagon,2023-07-30,0.04,6.804166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-07-31,0.04,9.125,-27.32780099810344,153.05886042957206
Deagon,2023-08-01,0.044,15.029166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-08-02,0.031,7.7375,-27.32780099810344,153.05886042957206
Deagon,2023-08-03,0.028,4.033333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-08-04,0.028,4.608333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-08-05,0.034,5.6000000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-08-06,0.031,8.204166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-08-07,0.029,5.070833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-08-08,0.031,4.720833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-08-09,0.031,4.7,-27.32780099810344,153.05886042957206
Deagon,2023-08-10,0.034,4.6499999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-08-11,0.039,6.454166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-08-12,0.05,11.85,-27.32780099810344,153.05886042957206
Deagon,2023-08-13,0.053,13.2875,-27.32780099810344,153.05886042957206
Deagon,2023-08-14,0.051,16.287499999999998,-27.32780099810344,153.05886042957206
Deagon,2023-08-15,0.039,13.674999999999999,-27.32780099810344,153.05886042957206
Deagon,2023-08-16,0.033,5.804166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-08-17,0.031,7.058333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-08-18,0.032,5.1375,-27.32780099810344,153.05886042957206
Deagon,2023-08-19,0.033,2.4166666666666665,-27.32780099810344,153.05886042957206
Deagon,2023-08-20,0.037,6.55,-27.32780099810344,153.05886042957206
Deagon,2023-08-21,0.039,8.9375,-27.32780099810344,153.05886042957206
Deagon,2023-08-22,0.032,5.6375,-27.32780099810344,153.05886042957206
Deagon,2023-08-23,0.036,4.6625000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-08-24,0.034,7.720833333333332,-27.32780099810344,153.05886042957206
Deagon,2023-08-25,0.032,7.1375,-27.32780099810344,153.05886042957206
Deagon,2023-08-26,0.033,6.558333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-08-27,0.033,8.579166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-08-28,0.033,5.179166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-08-29,0.032,5.0874999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-08-30,0.035,4.820833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-08-31,0.044,4.795833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-09-01,0.057,7.116666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-09-02,0.035,7.591666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-09-03,0.036,6.825,-27.32780099810344,153.05886042957206
Deagon,2023-09-04,0.033,7.120833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-09-05,0.036,6.05,-27.32780099810344,153.05886042957206
Deagon,2023-09-06,0.039,6.9375,-27.32780099810344,153.05886042957206
Deagon,2023-09-07,0.034,6.2749999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-09-08,0.035,6.7625,-27.32780099810344,153.05886042957206
Deagon,2023-09-09,0.041,6.079166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-09-10,0.033,6.154166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-09-11,0.03,4.629166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-09-12,0.03,4.116666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-09-13,0.037,5.591666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-09-14,0.028,4.966666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-09-15,0.03,4.2250000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-09-16,0.034,4.970833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-09-17,0.04,5.858333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-09-18,0.041,6.220833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-09-19,0.038,5.520833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-09-20,0.037,5.9750000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-09-21,0.034,7.608695652173913,-27.32780099810344,153.05886042957206
Deagon,2023-09-22,0.031,7.645833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-09-23,0.033,4.391666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-09-24,0.033,2.9499999999999997,-27.32780099810344,153.05886042957206
Deagon,2023-09-25,0.032,4.616666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-09-26,0.037,3.725,-27.32780099810344,153.05886042957206
Deagon,2023-09-27,0.037,5.629166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-09-28,0.041,10.058333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-09-29,0.034,6.366666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-09-30,0.037,5.466666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-10-01,0.037,5.747826086956521,-27.32780099810344,153.05886042957206
Deagon,2023-10-02,0.035,5.645833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-10-03,0.031,7.4125000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-10-04,0.028,8.233333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-10-05,0.034,6.895833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-10-06,0.033,6.5625,-27.32780099810344,153.05886042957206
Deagon,2023-10-07,0.033,4.795833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-10-08,0.027,4.279166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-10-09,0.029,3.641666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-10-10,0.036,3.5041666666666664,-27.32780099810344,153.05886042957206
Deagon,2023-10-11,0.033,3.4749999999999996,-27.32780099810344,153.05886042957206
Deagon,2023-10-12,0.031,3.7375000000000003,-27.32780099810344,153.05886042957206
Deagon,2023-10-13,0.044,6.120833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-10-14,0.035,7.658333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-10-15,0.048,8.045833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-10-16,0.034,7.3125,-27.32780099810344,153.05886042957206
Deagon,2023-10-17,0.035,26.679166666666664,-27.32780099810344,153.05886042957206
Deagon,2023-10-18,0.03,8.472727272727273,-27.32780099810344,153.05886042957206
Deagon,2023-10-19,0.031,5.204166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-10-20,0.027,5.233333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-10-21,0.031,4.733333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-10-22,0.029,8.804166666666665,-27.32780099810344,153.05886042957206
Deagon,2023-10-23,0.03,7.8374999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-10-24,0.025,5.7875000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-10-25,0.027,6.199999999999999,-27.32780099810344,153.05886042957206
Deagon,2023-10-26,0.03,8.358333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-10-27,0.026,2.629166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-10-28,0.031,5.041666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-10-29,0.028,10.191666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-10-30,0.034,4.5375000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-10-31,0.037,10.208333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-11-01,0.032,14.433333333333332,-27.32780099810344,153.05886042957206
Deagon,2023-11-02,0.026,6.5874999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-11-03,0.025,4.816666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-11-04,0.027,6.020833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-11-05,0.023,4.578260869565217,-27.32780099810344,153.05886042957206
Deagon,2023-11-06,0.022,4.266666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-11-07,0.022,3.9291666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-11-08,0.026,3.5041666666666664,-27.32780099810344,153.05886042957206
Deagon,2023-11-09,0.028,3.1999999999999997,-27.32780099810344,153.05886042957206
Deagon,2023-11-10,0.025,4.033333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-11-11,0.027,4.4125000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-11-12,0.036,4.654166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-11-13,0.032,5.816666666666666,-27.32780099810344,153.05886042957206
Deagon,2023-11-14,0.028,8.116666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-11-15,0.03,8.741666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-11-16,0.038,10.954166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-11-17,0.035,9.520833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-11-18,0.025,6.6125,-27.32780099810344,153.05886042957206
Deagon,2023-11-19,0.024,6.491666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-11-20,0.022,6.008333333333333,-27.32780099810344,153.05886042957206
Deagon,2023-11-21,0.022,5.420833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-11-22,0.021,6.2875000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-11-23,0.021,4.838095238095238,-27.32780099810344,153.05886042957206
Deagon,2023-11-24,0.02,5.429166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-11-25,0.023,4.425,-27.32780099810344,153.05886042957206
Deagon,2023-11-26,0.025,4.5,-27.32780099810344,153.05886042957206
Deagon,2023-11-27,0.026,5.2749999999999995,-27.32780099810344,153.05886042957206
Deagon,2023-11-28,0.017,4.504545454545454,-27.32780099810344,153.05886042957206
Deagon,2023-11-29,0.031,3.9333333333333336,-27.32780099810344,153.05886042957206
Deagon,2023-11-30,0.048,5.691304347826088,-27.32780099810344,153.05886042957206
Deagon,2023-12-01,0.055,7.879166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-12-02,0.058,7.720833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-12-03,0.058,5.8500000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-12-04,0.033,6.670833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-12-05,0.034,4.391666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-12-06,0.038,4.295833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-12-07,0.029,3.2541666666666664,-27.32780099810344,153.05886042957206
Deagon,2023-12-08,0.022,3.0875,-27.32780099810344,153.05886042957206
Deagon,2023-12-09,0.025,4.591666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-12-10,0.027,7.129166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-12-11,0.025,7.308333333333334,-27.32780099810344,153.05886042957206
Deagon,2023-12-12,0.026,6.166666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-12-13,0.027,5.391666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-12-14,0.031,8.270833333333334,-27.32780099810344,153.05886042957206
Deagon,2023-12-15,0.053,23.4875,-27.32780099810344,153.05886042957206
Deagon,2023-12-16,0.053,15.129166666666668,-27.32780099810344,153.05886042957206
Deagon,2023-12-17,0.046,9.170833333333333,-27.32780099810344,153.05886042957206
Deagon,2023-12-18,0.021,6.7250000000000005,-27.32780099810344,153.05886042957206
Deagon,2023-12-19,0.017,4.980952380952381,-27.32780099810344,153.05886042957206
Deagon,2023-12-20,0.019,4.952173913043478,-27.32780099810344,153.05886042957206
Deagon,2023-12-21,0.024,5.5625,-27.32780099810344,153.05886042957206
Deagon,2023-12-22,0.029,3.6166666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-12-23,0.03,5.654166666666666,-27.32780099810344,153.05886042957206
Deagon,2023-12-24,0.038,3.4375,-27.32780099810344,153.05886042957206
Deagon,2023-12-25,0.038,5.229166666666667,-27.32780099810344,153.05886042957206
Deagon,2023-12-26,0.04,5.4875,-27.32780099810344,153.05886042957206
Deagon,2023-12-27,0.043,5.0125,-27.32780099810344,153.05886042957206
Deagon,2023-12-28,0.048,7.991666666666667,-27.32780099810344,153.05886042957206
Deagon,2023-12-29,0.077,10.725,-27.32780099810344,153.05886042957206
Deagon,2023-12-30,0.036,8.762500000000001,-27.32780099810344,153.05886042957206
Deagon,2023-12-31,0.041,6.620833333333334,-27.32780099810344,153.05886042957206
Deagon,2024-01-01,0.033,4.979166666666667,-27.32780099810344,153.05886042957206
Deagon,2024-01-02,0.019,6.5928571428571425,-27.32780099810344,153.05886042957206
Deagon,2024-01-03,0.028,6.054166666666667,-27.32780099810344,153.05886042957206
Deagon,2024-01-04,0.026,3.795833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-01-05,0.024,4.404166666666667,-27.32780099810344,153.05886042957206
Deagon,2024-01-06,0.019,5.458333333333333,-27.32780099810344,153.05886042957206
Deagon,2024-01-07,0.021,6.233333333333333,-27.32780099810344,153.05886042957206
Deagon,2024-01-08,0.013,5.2124999999999995,-27.32780099810344,153.05886042957206
Deagon,2024-01-09,0.019,5.6125,-27.32780099810344,153.05886042957206
Deagon,2024-01-10,0.029,5.420833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-01-11,0.012,6.095833333333334,-27.32780099810344,153.05886042957206
Deagon,2024-01-12,0.014,6.55,-27.32780099810344,153.05886042957206
Deagon,2024-01-13,0.019,7.8374999999999995,-27.32780099810344,153.05886042957206
Deagon,2024-01-14,0.028,5.7375,-27.32780099810344,153.05886042957206
Deagon,2024-01-15,0.009,4.0625,-27.32780099810344,153.05886042957206
Deagon,2024-01-16,0.012,4.191666666666666,-27.32780099810344,153.05886042957206
Deagon,2024-01-17,0.013,4.4624999999999995,-27.32780099810344,153.05886042957206
Deagon,2024-01-18,0.024,4.7250000000000005,-27.32780099810344,153.05886042957206
Deagon,2024-01-19,0.04,4.8625,-27.32780099810344,153.05886042957206
Deagon,2024-01-20,0.021,4.383333333333334,-27.32780099810344,153.05886042957206
Deagon,2024-01-21,0.016,4.170833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-01-22,0.032,7.195833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-01-23,0.021,8.786363636363637,-27.32780099810344,153.05886042957206
Deagon,2024-01-24,0.021,6.495833333333334,-27.32780099810344,153.05886042957206
Deagon,2024-01-25,0.026,5.745833333333334,-27.32780099810344,153.05886042957206
Deagon,2024-01-26,0.018,6.004166666666666,-27.32780099810344,153.05886042957206
Deagon,2024-01-27,0.024,7.995833333333334,-27.32780099810344,153.05886042957206
Deagon,2024-01-28,0.026,3.4166666666666665,-27.32780099810344,153.05886042957206
Deagon,2024-01-29,0.014,3.65,-27.32780099810344,153.05886042957206
Deagon,2024-01-30,0.011,6.004166666666666,-27.32780099810344,153.05886042957206
Deagon,2024-01-31,0.018,6.391666666666667,-27.32780099810344,153.05886042957206
Deagon,2024-02-01,0.015,4.829166666666667,-27.32780099810344,153.05886042957206
Deagon,2024-02-02,0.031,4.483333333333333,-27.32780099810344,153.05886042957206
Deagon,2024-02-03,0.024,4.5,-27.32780099810344,153.05886042957206
Deagon,2024-02-04,0.025,6.5125,-27.32780099810344,153.05886042957206
Deagon,2024-02-05,0.017,7.956521739130435,-27.32780099810344,153.05886042957206
Deagon,2024-02-06,0.019,5.841666666666666,-27.32780099810344,153.05886042957206
Deagon,2024-02-07,0.013,5.066666666666667,-27.32780099810344,153.05886042957206
Deagon,2024-02-08,0.015,4.0375000000000005,-27.32780099810344,153.05886042957206
Deagon,2024-02-09,0.015,2.6125000000000003,-27.32780099810344,153.05886042957206
Deagon,2024-02-10,0.019,2.7583333333333333,-27.32780099810344,153.05886042957206
Deagon,2024-02-11,0.017,5.7375,-27.32780099810344,153.05886042957206
Deagon,2024-02-12,0.013,6.679166666666667,-27.32780099810344,153.05886042957206
Deagon,2024-02-13,0.015,7.045833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-02-14,0.017,6.633333333333333,-27.32780099810344,153.05886042957206
Deagon,2024-02-15,0.011,5.929166666666667,-27.32780099810344,153.05886042957206
Deagon,2024-02-16,0.009,4.0125,-27.32780099810344,153.05886042957206
Deagon,2024-02-17,0.014,5.7,-27.32780099810344,153.05886042957206
Deagon,2024-02-18,0.018,5.266666666666667,-27.32780099810344,153.05886042957206
Deagon,2024-02-19,0.017,4.358333333333333,-27.32780099810344,153.05886042957206
Deagon,2024-02-20,0.036,3.65,-27.32780099810344,153.05886042957206
Deagon,2024-02-21,0.045,3.8791666666666664,-27.32780099810344,153.05886042957206
Deagon,2024-02-22,0.043,4.370833333333334,-27.32780099810344,153.05886042957206
Deagon,2024-02-23,0.041,4.9750000000000005,-27.32780099810344,153.05886042957206
Deagon,2024-02-24,0.03,5.6000000000000005,-27.32780099810344,153.05886042957206
Deagon,2024-02-25,0.031,3.6374999999999997,-27.32780099810344,153.05886042957206
Deagon,2024-02-26,0.029,4.695833333333334,-27.32780099810344,153.05886042957206
Deagon,2024-02-27,0.021,6.1375,-27.32780099810344,153.05886042957206
Deagon,2024-02-28,0.023,6.020833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-02-29,0.028,6.270833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-03-01,0.027,5.029166666666667,-27.32780099810344,153.05886042957206
Deagon,2024-03-02,0.028,4.591666666666667,-27.32780099810344,153.05886042957206
Deagon,2024-03-03,0.045,5.791666666666667,-27.32780099810344,153.05886042957206
Deagon,2024-03-04,0.042,7.575,-27.32780099810344,153.05886042957206
Deagon,2024-03-05,0.017,6.295833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-03-06,0.016,4.875,-27.32780099810344,153.05886042957206
Deagon,2024-03-07,0.019,4.2124999999999995,-27.32780099810344,153.05886042957206
Deagon,2024-03-08,0.017,5.054166666666666,-27.32780099810344,153.05886042957206
Deagon,2024-03-09,0.024,5.745833333333334,-27.32780099810344,153.05886042957206
Deagon,2024-03-10,0.018,7.354166666666667,-27.32780099810344,153.05886042957206
Deagon,2024-03-11,0.015,7.570833333333333,-27.32780099810344,153.05886042957206
Deagon,2024-03-12,0.02,7.145833333333333,-27.32780099810344,153.05886042957206
